start_id,end_id,type
hy,5,ASSOCIATED_WITH
test,5,ASSOCIATED_WITH
ee,5,ASSOCIATED_WITH
ee,5,ASSOCIATED_WITH
ee,5,ASSOCIATED_WITH
Hi zeeshan,5,ASSOCIATED_WITH
testing,5,ASSOCIATED_WITH
Hi zeeshan,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hyy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy testing new message,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hy testing new message,5,ASSOCIATED_WITH
hy testing new message,5,ASSOCIATED_WITH
..,5,ASSOCIATED_WITH
..,5,ASSOCIATED_WITH
...,5,ASSOCIATED_WITH
;;,5,ASSOCIATED_WITH
oo,206,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
zee testing,5,ASSOCIATED_WITH
zee testing,5,ASSOCIATED_WITH
zee testing 2,5,ASSOCIATED_WITH
zee testing3,5,ASSOCIATED_WITH
zee testing4,5,ASSOCIATED_WITH
hello dimitro its testing in real time,206,ASSOCIATED_WITH
hi zee,5,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
hello,206,ASSOCIATED_WITH
hy testing new message,206,ASSOCIATED_WITH
world,206,ASSOCIATED_WITH
test,5,ASSOCIATED_WITH
hi zee,5,ASSOCIATED_WITH
hi dimitro,206,ASSOCIATED_WITH
hello dymitro testing here,206,ASSOCIATED_WITH
Hi zeeshan you've invited me as your client,5,ASSOCIATED_WITH
Hi dymitro thanks for accepting the accoutant invite,206,ASSOCIATED_WITH
Hi zeeshan,5,ASSOCIATED_WITH
Hi im testing dim,5,ASSOCIATED_WITH
zzzzzzzz,5,ASSOCIATED_WITH
tttttt,5,ASSOCIATED_WITH
dyyyyyy,206,ASSOCIATED_WITH
test aaaa,5,ASSOCIATED_WITH
wowwwww,5,ASSOCIATED_WITH
settttting...,5,ASSOCIATED_WITH
goooooo,5,ASSOCIATED_WITH
uuuuuuuuuuu,5,ASSOCIATED_WITH
Hello Thomas,29,ASSOCIATED_WITH
Hello Thomas,29,ASSOCIATED_WITH
hello sss,206,ASSOCIATED_WITH
hlo ,5,ASSOCIATED_WITH
hlo ,5,ASSOCIATED_WITH
h,5,ASSOCIATED_WITH
h,5,ASSOCIATED_WITH
dd,5,ASSOCIATED_WITH
sss,5,ASSOCIATED_WITH
ssj,5,ASSOCIATED_WITH
ss,206,ASSOCIATED_WITH
saad,206,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
how are u,206,ASSOCIATED_WITH
???\,5,ASSOCIATED_WITH
???,5,ASSOCIATED_WITH
how u,5,ASSOCIATED_WITH
huu,5,ASSOCIATED_WITH
gg,5,ASSOCIATED_WITH
???\,206,ASSOCIATED_WITH
hi,206,ASSOCIATED_WITH
kkk,206,ASSOCIATED_WITH
dd,206,ASSOCIATED_WITH
huu,5,ASSOCIATED_WITH
??/,206,ASSOCIATED_WITH
ali,206,ASSOCIATED_WITH
ali,206,ASSOCIATED_WITH
ss,206,ASSOCIATED_WITH
dd,5,ASSOCIATED_WITH
sadasa,5,ASSOCIATED_WITH
kaka,206,ASSOCIATED_WITH
