id,code,name,distrito_id
2048,6,Loma,155
2049,7,Rodríguez,155
2050,8,Santa Gertrudis Norte,155
2051,9,Santa Gertrudis Sur,155
2052,1,SAN ROQUE centro,156
2053,2,Agualote,156
2054,3,Bajo Sapera,156
2055,4,Casillas,156
2056,5,Latino,156
2057,6,San Miguel Arriba,156
2058,7,Cabuyal,156
2059,8,Carbonal,156
2060,9,Coyotera,156
2061,10,San Miguel,156
2062,1,TACARES centro,157
2063,2,Pinto,157
2064,3,Bodegas,157
2065,4,Cataluña,157
2066,5,Cerdas,157
2067,6,Delicias (parte),157
2068,7,Flores,157
2069,8,Guayabal (parte),157
2070,9,Pilas,157
2071,10,Planta,157
2072,11,Porvenir,157
2073,12,Yoses,157
2074,1,PUENTE DE PIEDRA centro,158
2075,2,Poró,158
2076,3,Sevilla,158
2077,4,Altos de Peralta,158
2078,5,Argentina,158
2079,6,Bajo Cedros,158
2080,7,Lomas,158
2081,8,Montezuma,158
2082,9,Puerto Escondido,158
2083,10,Raiceros,158
2084,11,Rincón de Salas,158
2085,12,Rosales,158
2086,1,ÁNGELES,159
2087,2,Cajón,159
2088,3,Cocobolo,159
2089,4,Murillo,159
2090,5,San Juan,159
2091,6,San Luis,159
2092,7,Virgencita,159
2093,1,SAN MATEO centro,160
2094,2,Agua Agria,160
2095,3,Calera,160
2096,4,Cenízaro,160
2097,5,Centeno,160
2098,6,Desamparados,160
2099,7,Dulce Nombre,160
2100,8,Higuito,160
2101,9,Izarco,160
2102,10,Maderal,160
2103,11,Ramadas,160
2104,12,San Juan de Dios,160
2105,1,DESMONTE centro,161
2106,2,Cuesta Colorada,161
2107,3,Libertad,161
2108,4,Quebrada Honda,161
2109,5,Limón,161
2110,6,Patio de Agua Norte,161
2111,7,Sacra Familia,161
2112,8,San Juan Uno,161
2113,9,Zapote,161
2114,1,JESÚS MARÍA centro,162
2115,2,Garabito,162
2116,3,Quebrada Grande (parte),162
2117,4,Quinta,162
2118,1,LABRADOR centro,163
2119,2,Altamira,163
2120,3,Oricuajo,163
2121,4,Poza Redonda,163
2122,5,Quebrada Grande (parte),163
2123,1,ATENAS centro,164
2124,2,Ángeles,164
2125,3,Atenea,164
2126,4,Boquerón,164
2127,5,Escorpio,164
2128,6,Güizaro,164
2129,7,Oásis,164
2130,8,Olivo,164
2131,9,Matías,164
2132,1,JESÚS centro,165
2133,2,Guacalillo,166
2134,3,Sabanalarga,166
2135,4,San Vicente,166
2136,5,Barroeta,166
2137,6,Boca del Monte,166
2138,7,Cuajiniquil,166
2139,8,Estanquillo,166
2140,9,Pato de Agua (parte),166
2141,1,MERCEDES centro,167
2142,2,Cajón,167
2143,3,Callao,167
2144,4,Plancillo,167
2145,5,Plazoleta,167
2146,1,SAN ISIDRO centro,168
2147,2,Alto Naranjo,168
2148,3,Bajo Cacao,168
2149,4,Morazán,168
2150,5,Pato de Agua (parte),168
2151,6,Pavas,168
2152,7,Rincón,168
2153,1,CONCEPCION centro,169
2154,2,Río Grande,169
2155,3,Balsa,169
2156,4,Calle Garita,169
2157,5,Coyoles,169
2158,6,Pan de Azúcar,169
2159,7,Tornos,169
2160,1,SAN JOSÉ SUR,170
2161,2,Alto Cima,170
2162,3,Alto López,170
2163,4,Legua,170
2164,5,San José Norte,170
2165,6,Torunes,170
2166,7,Vainilla,170
2167,1,SANTA EULALIA centro,171
2168,2,Rincón Rodríguez,171
2169,1,ESCOBAL centro,172
2170,2,Cerrillo,172
2171,3,Guácimos,172
2172,4,Kilómetro 51,172
2173,5,Lapas,172
2174,6,Mangos,172
2175,7,Quebradas,172
2176,8,Vuelta Herrera,172
2177,1,NARANJO centro,173
2178,2,Bajo Pilas,173
2179,3,Belén,173
2180,4,Caña Dura,173
2181,5,Gradas,173
2182,6,María Auxiliadora,173
2183,7,Muro,173
2184,8,Pueblo Nuevo,173
2185,9,Sacramento,173
2186,10,San Lucas (Carmen),173
2187,11,San Rafael,173
2188,12,Candelaria,173
2189,13,Cantarrana (parte),173
2190,14,Cinco Esquinas (parte),173
2191,15,Ciprés,173
2192,16,Común,173
2193,17,Dulce Nombre,173
2194,1,SAN MIGUEL centro,174
2195,2,Planes,174
2196,3,Bajo Seevers,174
2197,4,Bajos,174
2198,5,Palmas,174
2199,6,Quesera,174
2200,7,San Francisco,174
2201,8,San Miguel Oeste,174
2202,1,SAN JUANILLO,175
2203,2,Barranca,175
2204,3,Cañuela Arriba,175
2205,4,Cuesta Venada,175
2206,5,Desamparados,175
2207,6,Isla,175
2208,7,San Antonio de Barranca,175
2209,8,San Pedro,175
2210,9,Solís (parte),175
2211,10,Vuelta San Gerardo,175
2212,1,CIRRÍ SUR centro,176
2213,2,Bajo Arrieta,176
2214,3,Bajo Valverde,176
2215,4,Bajo Zúñiga,176
2216,5,Cruce,176
2217,6,Isla Cocora,176
2218,7,Lourdes,176
2219,8,Llano Bonito,176
2220,9,Llano Bonito Sur,176
2221,10,Palmita,176
2222,11,Quebrada Honda,176
2223,12,Rincón,176
2224,13,Solís (parte),176
2225,14,Zapote,176
2226,1,SAN JERÓNIMO centro,177
2227,2,Puebla,177
2228,3,Robles,177
2229,4,Tacacal,177
2230,1,SAN JUAN centro,178
2231,2,Bajo Murciélago,178
2232,3,Cueva,178
2233,4,Guarumal,178
2234,5,Rincón Elizondo,178
2235,6,San Antonio,178
2236,7,Yoses,178
2237,1,EL ROSARIO centro,179
2238,2,Pérez,180
2239,3,Hornos,180
2240,4,Llano,180
2241,5,Santa Margarita,180
2242,6,Vistas del Valle,180
2243,1,PALMITOS centro,181
2244,2,Alto Murillo,181
2245,3,Alto Palmas,181
2246,4,Cantarrana (parte),181
2247,5,Cinco Esquinas (parte),181
2248,6,Concepción,181
2249,7,Roquillo,181
2250,8,San Roque,181
2251,1,PALMARES centro,182
2252,2,Santa Fe,182
2253,3,San Vicente,182
2254,1,ZARAGOZA centro,183
2255,2,Cocaleca (parte),183
2256,3,Quebrada,183
2257,4,Rincón (Quebrada),183
2258,5,Rincón de Zaragoza,183
2259,6,Vargas,183
2260,7,Vásquez,183
2261,1,BUENOS AIRES centro,184
2262,2,Bajo Cabra,184
2263,3,Barreal,184
2264,4,Tres Marías,184
2265,5,Valle,184
2266,6,Victoria,184
2267,7,Calle Ramírez,184
2268,1,SANTIAGO centro,185
2269,2,Pinos (parte),185
2270,1,CANDELARIA centro,186
2271,2,Pinos (parte),186
2272,1,ESQUIPULAS centro,187
2273,2,Calle Roble,187
2274,3,Cocaleca (parte),187
2275,4,Peraza,187
2276,5,Rincón de Salas,187
2277,1,LA GRANJA centro,188
2278,2,Amistad,189
2279,1,SAN PEDRO centro,190
2280,2,Santa Cecilia (Bajo Piedras),190
2281,3,Rastro,190
2282,4,Cerro,190
2283,5,Chilamate,190
2284,6,Hilda,190
2285,7,Sitio (parte),190
2286,8,Zamora,190
2287,1,SAN JUAN SUR,191
2288,2,Altura (parte),191
2289,3,Corazón de Jesús,191
2290,4,Guapinol,191
2291,5,Mastate,191
2292,6,San Juan Norte,191
2293,7,Tablones (parte),191
2294,1,SAN RAFAEL centro,192
2295,2,Bajo Zamora,192
2296,3,Churuca,192
2297,4,Guatuza,192
2298,5,Monte,192
2299,6,Potrero Chiquito,192
2300,7,Santa Rosa,192
2301,8,Sitio (parte),192
2302,9,Solís,192
2303,10,Tablones (parte),192
2304,11,Volcán,192
2305,1,CARRILLOS BAJO,193
2306,2,Bajo Barahona,193
2307,3,Cuatro Esquinas,193
2308,4,Santísima Trinidad,193
2309,5,Carrillos Alto,193
2310,6,Senda,193
2311,7,Sonora,193
2312,1,SABANA REDONDA centro,194
2313,2,Altura (parte),194
2314,3,Bajos del Tigre,194
2315,1,OROTINA centro,195
2316,2,Aguacate,195
2317,3,Arboleda,195
2318,4,Carmen,195
2319,5,Cortezal,195
2320,6,Cuatro Esquinas Norte,195
2321,7,Jesús,195
2322,8,Kilómetro,195
2323,9,López,195
2324,10,Miraflores,195
2325,11,Rastro Viejo,195
2326,12,San Rafael,195
2327,13,San Vicente,195
2328,14,Tres Marías,195
2329,15,Villa los Reyes,195
2330,16,Alto Vindas,195
2331,17,Esperanza,195
2332,18,Tigre,195
2333,1,EL MASTATE centro,196
2334,2,Cuatro Esquinas Este,196
2335,3,Piedra Azul,196
2336,4,Guayabal,196
2337,1,HACIENDA VIEJA centro,197
2338,2,Marichal,197
2339,3,Concepción,197
2340,4,Dantas,197
2341,1,COYOLAR centro,198
2342,2,Corazón de María,198
2343,3,Bajos del Coyote,198
2344,4,Cebadilla,198
2345,5,Guápiles,198
2346,6,Limonal,198
2347,7,Mangos,198
2348,8,Mollejones,198
2349,9,Piedras de Fuego,198
2350,10,Pozón,198
2351,11,San Jerónimo,198
2352,12,Santa Rita,198
2353,1,LA CEIBA centro,199
2354,2,Angostura Matamoros,200
2355,3,Cascajal,200
2356,4,Cuesta Pitahaya,200
2357,5,Guácimo,200
2358,6,Hidalgo,200
2359,7,Kilómetro 81,200
2360,8,Machuca,200
2361,9,Matamoros,200
2362,10,Túnel,200
2363,11,Uvita,200
2364,12,Zapote,200
2365,1,QUESADA centro,201
2366,2,Alto Cruz,201
2367,3,Ana Mercedes,201
2368,4,Ángeles,201
2369,5,Arco Iris,201
2370,6,Bajo Los Arce,201
2371,7,Bajo Lourdes,201
2372,8,Baltazar Quesada,201
2373,9,Bellavista,201
2374,10,Carmen,201
2375,11,Casilda Matamoros,201
2376,12,Cementerio,201
2377,13,Coocique,201
2378,14,Colina 1,201
2379,15,Colina 2,201
2380,16,Corazón de Jesús,201
2381,17,Corobicí,201
2382,18,Don Victorino,201
2383,19,El Campo,201
2384,20,Gamonales,201
2385,21,Guadalupe,201
2386,22,La Cruz,201
2387,23,La Leila,201
2388,24,La Margarita,201
2389,25,La Roca,201
2390,26,La Torre,201
2391,27,Los Abuelos,201
2392,28,Lomas del Norte,201
2393,29,Lutz,201
2394,30,Meco,201
2395,31,Mercedes,201
2396,32,Peje,201
2397,33,San Antonio,201
2398,34,San Gerardo,201
2399,35,San Martín,201
2400,36,San Pablo,201
2401,37,San Roque,201
2402,38,Santa Fe,201
2403,39,Selva Verde,201
2404,40,Unión,201
2405,41,Villarreal,201
2406,42,Abundancia,201
2407,43,Brumas,201
2408,44,Calle Guerrero,201
2409,45,San Ramón (Cariblanca),201
2410,46,Cedral Norte,201
2411,47,Cedral Sur,201
2412,48,Colón,201
2413,49,Dulce Nombre,201
2414,50,Leones,201
2415,51,Lindavista,201
2416,52,Manzanos,201
2417,53,Montañitas,201
2418,54,Palmas,201
2419,55,Porvenir,201
2420,56,San Juan (Quebrada Palo),201
2421,57,Ronrón Abajo,201
2422,58,Ronrón Arriba,201
2423,59,San Isidro,201
2424,60,San José de la Montaña,201
2425,61,San Luis,201
2426,62,San Rafael,201
2427,63,San Vicente,201
2428,64,Sucre,201
2429,65,Tesalia,201
2430,1,FLORENCIA centro,202
2431,2,Alto Gloria,202
2432,3,Aquilea (San Francisco),202
2433,4,Bonanza,202
2434,5,Caimitos,202
2435,6,Chaparral,202
2436,7,Cuestillas,202
2437,8,Jabillos (parte),202
2438,9,Molino,202
2439,10,Muelle de San Carlos,202
2440,11,Pejeviejo,202
2441,12,Pénjamo,202
2442,13,Platanar,202
2443,14,Puente Casa,202
2444,15,Puerto Escondido,202
2445,16,Quebrada Azul,202
2446,17,San Juan,202
2447,18,San Luis,202
2448,19,San Rafael,202
2449,20,Santa Clara,202
2450,21,Santa María,202
2451,22,Santa Rita,202
2452,23,Sapera,202
2453,24,Ulima,202
2454,25,Vega,202
2455,26,Vieja,202
2456,1,BUENAVISTA centro,203
2457,2,Culebra,203
2458,3,Quina (parte),203
2459,4,San Antonio,203
2460,5,San Bosco,203
2461,1,AGUAS ZARCAS centro,204
2462,2,Latino,204
2463,3,Manantial,204
2464,4,Montecristo,204
2465,5,Nazareth,204
2466,6,San Bosco,204
2467,7,San Gerardo Viento Fresco,204
2468,8,Vistas de la Llanura,204
2469,9,Altamira,204
2470,10,Alto Jiménez (Montecristo),204
2471,11,Bijagual,204
2472,12,Boca los Chiles,204
2473,13,Cantarrana (Santa Fe),204
2474,14,Coopesanjuan,204
2475,15,Caño Negro,204
2476,16,Cerrito,204
2477,17,Cerro Cortés,204
2478,18,Concepción,204
2479,19,Chiles,204
2480,20,Danta,204
2481,21,Delicias,204
2482,22,Faroles,204
2483,23,Gloria,204
2484,24,Guabo,204
2485,25,Llanos de Altamirita,204
2486,26,Pitalito Norte (Esquipulas),204
2487,27,Pitalito,204
2488,28,San José,204
2489,29,Valle Hermoso,204
2490,30,Vasconia,204
2491,31,Vuelta de Kooper,204
2492,1,VENECIA centro,205
2493,2,Carmen,205
2494,3,Corazón de Jesús,205
2495,4,El Ceibo,205
2496,5,Jardín,205
2497,6,La Gloria,205
2498,7,Alpes,205
2499,8,Brisas,205
2500,9,Buenos Aires,205
2501,10,Guayabo,205
2502,11,Latas,205
2503,12,Marsella,205
2504,13,Mesén,205
2505,14,Nazareth,205
2506,15,Negritos,205
2507,16,Paraíso,205
2508,17,Pueblo Viejo,205
2509,18,San Cayetano,205
2510,19,San Martín,205
2511,20,Unión,205
2512,1,PITAL centro,206
2513,2,Bosque,206
2514,3,Comarca,206
2515,4,San Cristóbal,206
2516,5,Ángeles,206
2517,6,Boca Sahíno,206
2518,7,Boca Tapada,206
2519,8,Boca Tres Amigos,206
2520,9,Cabra,206
2521,10,Canacas,206
2522,11,Caño Chu,206
2523,12,Cerro Blanco (San Marcos),206
2524,13,Cuatro Esquinas,206
2525,14,Chaparrón,206
2526,15,Chirivico (Coopeisabel),206
2527,16,Encanto,206
2528,17,Fama (Carmen),206
2529,18,Flor,206
2530,19,I Griega,206
2531,20,Josefina,206
2532,21,Legua,206
2533,22,Ojoche,206
2534,23,Ojochito,206
2535,24,Palmar,206
2536,25,Pegón,206
2537,26,Piedra Alegre,206
2538,27,Puerto Escondido,206
2539,28,Quebrada Grande,206
2540,29,Sahíno,206
2541,30,San Luis,206
2542,31,Santa Elena,206
2543,32,Tigre,206
2544,33,Trinchera,206
2545,34,Vegas,206
2546,35,Veracrúz,206
2547,36,Vuelta Bolsón (parte),206
2548,37,Vuelta Tablón,206
2549,38,Yucatán,206
2550,1,LA FORTUNA centro,207
2551,2,Dora,208
2552,3,Manolos,208
2553,4,Olivos,208
2554,5,Pastoral,208
2555,6,Pito,208
2556,7,San Isidro,208
2557,8,Sinaí,208
2558,9,Agua Azul,208
2559,10,Alamo,208
2560,11,Ángeles,208
2561,12,Burío,208
2562,13,Castillo (parte),208
2563,14,Guaria,208
2564,15,El Campo (Guayabal),208
2565,16,Jilguero,208
2566,17,Llano Verde,208
2567,18,Orquídeas,208
2568,19,Palma,208
2569,20,Perla,208
2570,22,San Jorge,208
2571,23,Santa Eduviges,208
2572,24,Sonafluca,208
2573,25,Tanque,208
2574,26,Tres Esquinas,208
2575,27,Zeta Trece,208
2576,1,LA TIGRA centro,209
2577,2,Ángeles,210
2578,3,Palmas,210
2579,4,Cerritos,210
2580,5,Esperanza,210
2581,6,Futuro,210
2582,7,Jabillos (parte),210
2583,8,Lucha,210
2584,9,San Gerardo,210
2585,10,San Isidro,210
2586,11,San José,210
2587,12,San Miguel,210
2588,13,San Pedro,210
2589,14,San Rafael,210
2590,1,LA PALMERA centro,211
2591,2,Altura,212
2592,3,Calle Damas,212
2593,4,Corea (Concepción),212
2594,5,Corte,212
2595,6,Loma,212
2596,7,Lourdes,212
2597,8,Marina,212
2598,9,Marinita,212
2599,10,San Rafael,212
2600,11,San Rafael Sur,212
2601,12,Santa Rosa,212
2602,13,Surtubal,212
2603,14,Unión,212
2604,15,Vacablanca (San Francisco),212
2605,16,Villa María,212
2606,1,VENADO centro,213
2607,2,Altamirita,213
2608,3,Alto Blanca Lucía,213
2609,4,Burío,213
2610,5,Cacao,213
2611,6,Delicias,213
2612,7,Esperanza,213
2613,8,Jicarito,213
2614,9,Lindavista,213
2615,10,Poma (parte),213
2616,11,Puerto Seco,213
2617,12,San Isidro,213
2618,13,Santa Eulalia (parte),213
2619,14,Santa Lucía,213
2620,15,Tigra,213
2621,1,BOCA ARENAL,214
2622,2,Almendros,214
2623,3,Bellavista,214
2624,4,Betania,214
2625,5,Boca de San Carlos,214
2626,6,Boca Providencia (parte),214
2627,7,Cabeceras de Aguas Zarquitas,214
2628,8,Carmen,214
2629,9,Cascada,214
2630,10,Castelmare,214
2631,11,Cocobolo,214
2632,12,Coopevega,214
2633,13,Corazón de Jesús,214
2634,14,Crucitas,214
2635,15,Chamorrito,214
2636,16,Chamorro,214
2637,17,Chorreras,214
2638,18,Hebrón,214
2639,19,Isla del Cura,214
2640,20,Isla Pobres,214
2641,21,Isla Sábalo,214
2642,22,Jardín,214
2643,23,Kopper,214
2644,24,La Cajeta,214
2645,25,Laurel Galán,214
2646,26,Limoncito,214
2647,27,Moravia,214
2648,28,Patastillo,214
2649,29,Pueblo Nuevo,214
2650,30,Recreo,214
2651,31,Río Tico,214
2652,32,Roble,214
2653,33,San Antonio,214
2654,34,San Fernando,214
2655,35,San Francisco,214
2656,36,San Joaquín,214
2657,37,San Jorge,214
2658,38,San José,214
2659,39,San Marcos,214
2660,40,Santa Rita,214
2661,41,Santa Teresa,214
2662,42,San Vito,214
2663,43,Tabla Grande (San Pedro),214
2664,44,Terrón Colorado (parte),214
2665,45,Ventanas,214
2666,46,Vuelta Bolsón (parte),214
2667,47,Vuelta Millonarios,214
2668,48,Vuelta Ruedas,214
2669,1,SANTO DOMINGO,215
2670,2,Pericos,215
2671,3,Bajillo,215
2672,4,Caño Ciego,215
2673,5,Cedros,215
2674,6,Chambacú,215
2675,7,Delicias,215
2676,8,La Unión,215
2677,9,Maquencal,215
2678,10,Mirador,215
2679,11,Montelimar,215
2680,12,Monterrey,215
2681,13,Orquídea,215
2682,14,Pataste Arriba,215
2683,15,Sabalito,215
2684,16,San Andrés,215
2685,17,San Antonio,215
2686,18,San Cristóbal,215
2687,19,San Miguel,215
2688,20,Santa Eulalia (parte),215
2689,21,Santa Marta,215
2690,1,SANTA ROSA,216
2691,2,Fátima,216
2692,3,Parajeles,216
2693,4,Tres Perlas,216
2694,5,Valle Hermoso,216
2695,6,Acapulco,216
2696,7,Aldea,216
2697,8,Ángeles,216
2698,9,Azucena,216
2699,10,Banderas,216
2700,11,Boca Providencia (parte),216
2701,12,Brisas,216
2702,13,Buenavista,216
2703,14,Buenos Aires,216
2704,15,Carrizal,216
2705,16,Ceiba,216
2706,17,Conchito,216
2707,18,Concho,216
2708,19,Cuatro Esquinas,216
2709,20,Esterito,216
2710,21,Estero,216
2711,22,Estrella,216
2712,23,Guaria,216
2713,24,Jazmín,216
2714,25,Jocote,216
2715,26,Juanilama,216
2716,27,Luisa,216
2717,28,Llano Verde,216
2718,29,Morazán,216
2719,30,Nieves,216
2720,31,Paraíso,216
2721,32,Paso Real,216
2722,33,Plomo,216
2723,34,Pocosol,216
2724,35,Providencia (San Luis),216
2725,36,Pueblo Nuevo,216
2726,37,Pueblo Santo,216
2727,38,Rancho Quemado,216
2728,39,Rubí,216
2729,40,San Alejo,216
2730,41,San Bosco,216
2731,42,San Cristobal,216
2732,43,San Diego,216
2733,44,San Gerardo,216
2734,45,San Isidro,216
2735,46,San Martín,216
2736,47,San Rafael,216
2737,48,Santa Cecilia,216
2738,49,Santa Esperanza,216
2739,50,Santa María,216
2740,51,Terrón Colorado (parte),216
2741,52,Tiricias,216
2742,53,Tres y Tres,216
2743,1,ZARCERO centro,217
2744,2,Cantarranas,217
2745,3,Santa Teresita,217
2746,1,LAGUNA centro,218
2747,2,Peña,218
2748,1,TAPEZCO centro,219
2749,1,GUADALUPE centro,220
2750,2,Anateri,220
2751,3,Bellavista,220
2752,4,Morelos (San Luis),220
2753,1,PALMIRA centro,221
2754,2,Picada (Pueblo Nuevo),221
2755,1,ZAPOTE centro,222
2756,2,Quina (parte),222
2757,3,San Juan de Lajas,222
2758,4,Santa Elena,222
2759,1,SANTA ROSA (La Brisa),223
2760,2,Ángeles,223
2761,3,Legua,223
2762,1,SARCHÍ NORTE centro,224
2763,2,Ángeles,224
2764,3,Bajo Raimundo,224
2765,4,Canto,224
2766,5,Eva,224
2767,6,Luisa,224
2768,7,San Rafael (Rincón Colorado),224
2769,8,Sahinal,224
2770,1,SARCHÍ SUR centro,225
2771,2,Bajo Trapiche,225
2772,3,Ranera,225
2773,4,Alto Castro,225
2774,5,Coopeoctava,225
2775,6,Ratoncillal,225
2776,7,Rincón de Alpízar,225
2777,8,Rincón de Ulate,225
2778,9,San Miguel,225
2779,1,BAJOS DEL TORO,226
2780,2,Alto Palomo,226
2781,1,SAN PEDRO centro,227
2782,2,Castro,227
2783,3,Concha,227
2784,4,Pueblo Seco,227
2785,5,Talolinga,227
2786,6,Trojas,227
2787,1,SAN JUAN,228
2788,2,Bambú,228
2789,3,Sabanilla,228
2790,1,UPALA centro,229
2791,2,Don Chu,229
2792,3,La Unión,229
2793,4,Las Palmas,229
2794,5,Venecia,229
2795,6,Ángeles (parte),229
2796,7,Carmen,229
2797,8,Colonia Puntarenas,229
2798,9,Corteza,229
2799,10,Fósforo,229
2800,11,Jazmines,229
2801,12,Llano Azul,229
2802,13,Maravilla,229
2803,14,Miravalles,229
2804,15,Moreno Cañas,229
2805,16,Recreo,229
2806,17,San Fernando,229
2807,18,San Luis,229
2808,19,San Martín,229
2809,20,Santa Cecilia,229
2810,21,Santa Rosa,229
2811,22,Verbena (parte),229
2812,1,SAN ISIDRO,230
2813,2,Ceiba,230
2814,3,Golfo,230
2815,4,Porras,230
2816,5,Aguas Claras,230
2817,6,Buenos Aires,230
2818,7,Colonia Blanca,230
2819,8,Colonia Libertad,230
2820,9,Cuatro Bocas,230
2821,10,Chepa (Ángeles),230
2822,11,Guayabal,230
2823,12,Guinea,230
2824,13,La Gloria,230
2825,14,Porvenir,230
2826,15,Río Negro,230
2827,16,Tigra,230
2828,17,Torre,230
2829,18,Vuelta San Pedro,230
2830,1,SAN JOSÉ O PIZOTE centro,231
2831,2,Camelias,231
2832,3,Líbano (Finanzas),231
2833,4,Nazareno,231
2834,5,Ángeles (parte),231
2835,6,Betania,231
2836,7,Caño Blanco,231
2837,8,Cartagos Norte,231
2838,9,Cartagos Sur,231
2839,10,Copey (Santa Lucía),231
2840,11,Delirio,231
2841,12,Fátima,231
2842,13,Jesús María,231
2843,14,Linda Vista,231
2844,15,Mango,231
2845,16,Papagayo,231
2846,17,Pinol,231
2847,18,Pizotillo,231
2848,19,Popoyuapa,231
2849,20,Progreso,231
2850,21,Pueblo Nuevo,231
2851,22,San Bosco,231
2852,23,San Pedro,231
2853,24,San Ramón,231
2854,25,Santa Clara Norte (parte),231
2855,26,Unión,231
2856,27,Valle,231
2857,28,Valle Bonito,231
2858,29,Victoria (parte),231
2859,30,Villahermosa,231
2860,31,Villanueva,231
2861,1,BIJAGUA centro,232
2862,2,Altamira,232
2863,3,Carlos Vargas,232
2864,4,Ángeles,232
2865,5,Achiote,232
2866,6,Cuesta Pichardo,232
2867,7,Chorros,232
2868,8,Florecitas,232
2869,9,Flores,232
2870,10,Higuerón,232
2871,11,Jardín,232
2872,12,Macho,232
2873,13,Pata de Gallo (San Cristóbal) (parte),232
2874,14,Pueblo Nuevo,232
2875,15,Reserva,232
2876,16,San Miguel,232
2877,17,Santo Domingo,232
2878,18,Zapote,232
2879,1,DELICIAS centro,233
2880,2,Camelias,233
2881,3,La Cruz,233
2882,4,México,233
2883,5,Mocorón,233
2884,6,Pavas,233
2885,7,Perla,233
2886,8,Quebradón,233
2887,9,Santa Clara Norte (parte),233
2888,10,Santa Clara Sur,233
2889,11,Trapiche,233
2890,12,Victoria (parte),233
2891,1,DOS RÍOS centro,234
2892,2,Birmania,234
2893,3,Brasilia,234
2894,4,Colonia,234
2895,5,Gavilán,234
2896,6,Jabalina,234
2897,7,Progreso,234
2898,8,San Luis,234
2899,1,SAN ISIDRO DE ZAPOTE,235
2900,2,Cabanga,235
2901,3,Campo Verde,235
2902,4,Carmen,235
2903,5,Cinco Esquinas,235
2904,6,Chimurria Abajo,235
2905,7,Flores,235
2906,8,Jobo,235
2907,9,Montecristo,235
2908,10,Nazareth,235
2909,11,Quebrada Grande,235
2910,12,San Gabriel,235
2911,13,San Jorge,235
2912,14,Socorro,235
2913,15,Virgen,235
2914,16,Yolillal (San Antonio),235
2915,1,CANALETE centro,236
2916,2,Armenias,236
2917,3,Las Brisas,236
2918,4,Buenavista,236
2919,5,Cuatro Cruces,236
2920,6,Guacalito,236
2921,7,Milpas,236
2922,8,Miramar,236
2923,9,Pata de Gallo (San Cristóbal) (parte),236
2924,10,Rosario,236
2925,11,Verbena (parte),236
2926,1,LOS CHILES centro,237
2927,2,Loma,237
2928,3,Portón,237
2929,4,Arco Iris,237
2930,5,Berlín,237
2931,6,Brisas,237
2932,7,Buenos Aires,237
2933,8,Cabro,237
2934,9,Cachito,237
2935,10,Caña Castilla,237
2936,11,Combate,237
2937,12,Coquital,237
2938,13,Cristo Rey,237
2939,14,Cuacas,237
2940,15,Cuatro Esquinas,237
2941,16,Delicias,237
2942,17,El Cruce,237
2943,18,Escaleras,237
2944,19,Esperanza,237
2945,20,Estrella,237
2946,21,Hernández,237
2947,22,Isla Chica,237
2948,23,Las Nubes,237
2949,24,Maramba,237
2950,25,Masaya,237
2951,26,Medio Queso,237
2952,27,Parque,237
2953,28,Playuelitas,237
2954,29,Primavera,237
2955,30,Pueblo Nuevo,237
2956,31,Punta Cortés,237
2957,32,Rampla,237
2958,33,Refugio,237
2959,34,Roble,237
2960,35,San Alejandro,237
2961,36,San Gerardo,237
2962,37,San Jerónimo,237
2963,38,San Pablo,237
2964,39,Santa Elena,237
2965,40,Santa Fe,237
2966,41,Santa Rita,237
2967,42,Santa Rosa,237
2968,43,Solanos,237
2969,44,Trocha,237
2970,45,Virgen,237
2971,1,CAÑO NEGRO centro,238
2972,2,Aguas Negras,238
2973,3,Islas Cubas,238
2974,4,Nueva Esperanza,238
2975,5,Pilones,238
2976,6,Playuelas,238
2977,7,Porvenir,238
2978,8,San Antonio,238
2979,9,San Emilio,238
2980,10,Veracruz,238
2981,1,EL AMPARO centro,239
2982,2,Alto los Reyes,239
2983,3,Caño Ciego,239
2984,4,Cóbano,239
2985,5,Corozo,239
2986,6,Corrales,239
2987,7,Coyol,239
2988,8,Dos Aguas,239
2989,9,Gallito,239
2990,10,Gallo Pinto (parte),239
2991,11,Montealegre,239
2992,12,Nueva Lucha,239
2993,13,Pavón,239
2994,14,Quebrada Grande,239
2995,15,Sabogal,239
2996,16,San Antonio,239
2997,17,San Francisco,239
2998,18,San Isidro,239
2999,19,San José del Amparo,239
3000,20,San Macario,239
3001,21,Santa Cecilia,239
3002,22,Trinidad,239
3003,23,Vasconia,239
3004,1,PORVENIR,240
3005,2,Botijo,240
3006,3,Chimurria,240
3007,4,Colonia París,240
3008,5,Coquitales,240
3009,6,Gallo Pinto (Parte),240
3010,7,Lirios,240
3011,8,Lucha,240
3012,9,Montealegre (Parte),240
3013,10,Pueblo Nuevo,240
3014,11,San Humberto,240
3015,12,San Isidro,240
3016,13,San Jorge,240
3017,14,San Rafael,240
3018,15,Terranova,240
3019,16,Tigra,240
3020,17,Zamba,240
3021,1,SAN RAFAEL centro,241
3022,2,Betania,241
3023,3,Buenos Aires,241
3024,4,Curirre,241
3025,5,El Edén,241
3026,6,El Silencio,241
3027,7,El Sol,241
3028,8,Flor,241
3029,9,Garita,241
3030,10,Guayabo,241
3031,11,Jade,241
3032,12,La Granja,241
3033,13,La Rivera,241
3034,14,Los Ángeles,241
3035,15,Maquencal,241
3036,16,Margarita,241
3037,17,Montealegre (Parte),241
3038,18,Moravia,241
3039,19,Verde,241
